Sample_Index,NCC_Value
415267,0.00000000
415268,0.00000000
415269,0.00000000
415270,0.00000000
415271,0.00000000
415272,0.00000000
415273,0.00000000
415274,0.00000000
415275,0.00000000
415276,0.00000000
415277,0.00000000
415278,0.00000000
415279,0.00000000
415280,0.00000000
415281,0.00000000
415282,0.00000000
415283,0.00000000
415284,0.00000000
415285,0.00000000
415286,0.00000000
415287,0.00000000
415288,0.00000000
415289,0.00000000
415290,0.00000000
415291,0.00000000
415292,0.00000000
415293,0.00000000
415294,0.00000000
415295,0.00000000
415296,0.00000000
415297,0.00000000
415298,0.00000000
415299,0.00000000
415300,0.00000000
415301,0.00000000
415302,0.00000000
415303,0.00000000
415304,0.00000000
415305,0.00000000
415306,0.00000000
415307,0.00000000
415308,0.00000000
415309,0.00000000
415310,0.00000000
415311,0.00000000
415312,0.00000000
415313,0.00000000
415314,0.00000000
415315,0.00000000
415316,0.00000000
415317,0.00000000
415318,0.00000000
415319,0.00000000
415320,0.00000000
415321,0.00000000
415322,0.00000000
415323,0.00000000
415324,0.00000000
415325,0.00000000
415326,0.00000000
415327,0.00000000
415328,0.00000000
415329,0.00000000
415330,0.00000000
415331,0.00000000
415332,0.00000000
415333,0.00000000
415334,0.00000000
415335,0.00000000
415336,0.00000000
415337,0.00000000
415338,0.00000000
415339,0.00000000
415340,0.00000000
415341,0.00000000
415342,0.00000000
415343,0.00000000
415344,0.00000000
415345,0.00000000
415346,0.00000000
415347,0.00000000
415348,0.00000000
415349,0.00000000
415350,0.00000000
415351,0.00000000
415352,0.00000000
415353,0.00000000
415354,0.00000000
415355,0.00000000
415356,0.00000000
415357,0.00000000
415358,0.00000000
415359,0.00000000
415360,0.00000000
415361,0.00000000
415362,0.00000000
415363,0.00000000
415364,0.00000000
415365,0.00000000
415366,0.00000000
415367,0.00000000
415368,0.00000000
415369,0.00000000
415370,0.00000000
415371,0.00000000
415372,0.00000000
415373,0.00000000
415374,0.00000000
415375,0.00000000
415376,0.00000000
415377,0.00000000
415378,0.00000000
415379,0.00000000
415380,0.00000000
415381,0.00000000
415382,0.00000000
415383,0.00000000
415384,0.00000000
415385,0.00000000
415386,0.00000000
415387,0.00000000
415388,0.00000000
415389,0.00000000
415390,0.00000000
415391,0.00000000
415392,0.00000000
415393,0.00000000
415394,0.00000000
415395,0.00000000
415396,0.00000000
415397,0.00000000
415398,0.00000000
415399,0.00000000
415400,0.00000000
415401,0.00000000
415402,0.00000000
415403,0.00000000
415404,0.00000000
415405,0.00000000
415406,0.00000000
415407,0.00000000
415408,0.00000000
415409,0.00000000
415410,0.00000000
415411,0.00000000
415412,0.00000000
415413,0.00000000
415414,0.00000000
415415,0.00000000
415416,0.00000000
415417,0.00000000
415418,0.00000000
415419,0.00000000
415420,0.00000000
415421,0.00000000
415422,0.00000000
415423,0.00000000
415424,0.00000000
415425,0.00000000
415426,0.00000000
415427,0.00000000
415428,0.00000000
415429,0.00000000
415430,0.00000000
415431,0.00000000
415432,0.00000000
415433,0.00000000
415434,0.00000000
415435,0.00000000
415436,0.00000000
415437,0.00000000
415438,0.00000000
415439,0.00000000
415440,0.00000000
415441,0.00000000
415442,0.00000000
415443,0.00000000
415444,0.00000000
415445,0.00000000
415446,0.00000000
415447,0.00000000
415448,0.00000000
415449,0.00000000
415450,0.00000000
415451,0.00000000
415452,0.00000000
415453,0.00000000
415454,0.00000000
415455,0.00000000
415456,0.00000000
415457,0.00000000
415458,0.00000000
415459,0.00000000
415460,0.00000000
415461,0.00000000
415462,0.00000000
415463,0.00000000
415464,0.00000000
415465,0.00000000
415466,0.00000000
415467,0.00000000
415468,0.00000000
415469,0.00000000
415470,0.00000000
415471,0.00000000
415472,0.00000000
415473,0.00000000
415474,0.00000000
415475,0.00000000
415476,0.00000000
415477,0.00000000
415478,0.00000000
415479,0.00000000
415480,0.00000000
415481,0.00000000
415482,0.00000000
415483,0.00000000
415484,0.00000000
415485,0.00000000
415486,0.00000000
415487,0.00000000
415488,0.00000000
415489,0.00000000
415490,0.00000000
415491,0.00000000
415492,0.00000000
415493,0.00000000
415494,0.00000000
415495,0.00000000
415496,0.00000000
415497,0.00000000
415498,0.00000000
415499,0.00000000
415500,0.00000000
415501,0.00000000
415502,0.00000000
415503,0.00000000
415504,0.00000000
415505,0.00000000
415506,0.00000000
415507,0.00000000
415508,0.00000000
415509,0.00000000
415510,0.00000000
415511,0.00000000
415512,0.00000000
415513,0.00000000
415514,0.00000000
415515,0.00000000
415516,0.00000000
415517,0.00000000
415518,0.00000000
415519,0.00000000
415520,0.00000000
415521,0.00000000
415522,0.00000000
415523,0.00000000
415524,0.00000000
415525,0.00000000
415526,0.00000000
415527,0.00000000
415528,0.00000000
415529,0.00000000
415530,0.00000000
415531,0.00000000
415532,0.00000000
415533,0.00000000
415534,0.00000000
415535,0.00000000
415536,0.00000000
415537,0.00000000
415538,0.00000000
415539,0.00000000
415540,0.00000000
415541,0.00000000
415542,0.00000000
415543,0.00000000
415544,0.00000000
415545,0.00000000
415546,0.00000000
415547,0.00000000
415548,0.00000000
415549,0.00000000
415550,0.00000000
415551,0.00000000
415552,0.00000000
415553,0.00000000
415554,0.00000000
415555,0.00000000
415556,0.00000000
415557,0.00000000
415558,0.00000000
415559,0.00000000
415560,0.00000000
415561,0.00000000
415562,0.00000000
415563,0.00000000
415564,0.00000000
415565,0.00000000
415566,0.00000000
415567,0.00000000
415568,0.00000000
415569,0.00000000
415570,0.00000000
415571,0.00000000
415572,0.00000000
415573,0.00000000
415574,0.00000000
415575,0.00000000
415576,0.00000000
415577,0.00000000
415578,0.00000000
415579,0.00000000
415580,0.00000000
415581,0.00000000
415582,0.00000000
415583,0.00000000
415584,0.00000000
415585,0.00000000
415586,0.00000000
415587,0.00000000
415588,0.00000000
415589,0.00000000
415590,0.00000000
415591,0.00000000
415592,0.00000000
415593,0.00000000
415594,0.00000000
415595,0.00000000
415596,0.00000000
415597,0.00000000
415598,0.00000000
415599,0.00000000
415600,0.00000000
415601,0.00000000
415602,0.00000000
415603,0.00000000
415604,0.00000000
415605,0.00000000
415606,0.00000000
415607,0.00000000
415608,0.00000000
415609,0.00000000
415610,0.00000000
415611,0.00000000
415612,0.00000000
415613,0.00000000
415614,0.00000000
415615,0.00000000
415616,0.00000000
415617,0.00000000
415618,0.00000000
415619,0.00000000
415620,0.00000000
415621,0.00000000
415622,0.00000000
415623,0.00000000
415624,0.00000000
415625,0.00000000
415626,0.00000000
415627,0.00000000
415628,0.00000000
415629,0.00000000
415630,0.00000000
415631,0.00000000
415632,0.00000000
415633,0.00000000
415634,0.00000000
415635,0.00000000
415636,0.00000000
415637,0.00000000
415638,0.00000000
415639,0.00000000
415640,0.00000000
415641,0.00000000
415642,0.00000000
415643,0.00000000
415644,0.00000000
415645,0.00000000
415646,0.00000000
415647,0.00000000
415648,0.00000000
415649,0.00000000
415650,0.00000000
415651,0.00000000
415652,0.00000000
415653,0.00000000
415654,0.00000000
415655,0.00000000
415656,0.00000000
415657,0.00000000
415658,0.00000000
415659,0.00000000
415660,0.00000000
415661,0.00000000
415662,0.00000000
415663,0.00000000
415664,0.00000000
415665,0.00000000
415666,0.00000000
415667,0.00000000
415668,0.00000000
415669,0.00000000
415670,0.00000000
415671,0.00000000
415672,0.00000000
415673,0.00000000
415674,0.00000000
415675,0.00000000
415676,0.00000000
415677,0.00000000
415678,0.00000000
415679,0.00000000
415680,0.00000000
415681,0.00000000
415682,0.00000000
415683,0.00000000
415684,0.00000000
415685,0.00000000
415686,0.00000000
415687,0.00000000
415688,0.00000000
415689,0.00000000
415690,0.00000000
415691,0.00000000
415692,0.00000000
415693,0.00000000
415694,0.00000000
415695,0.00000000
415696,0.00000000
415697,0.00000000
415698,0.00000000
415699,0.00000000
415700,0.00000000
415701,0.00000000
415702,0.00000000
415703,0.00000000
415704,0.00000000
415705,0.00000000
415706,0.00000000
415707,0.00000000
415708,0.00000000
415709,0.00000000
415710,0.00000000
415711,0.00000000
415712,0.00000000
415713,0.00000000
415714,0.00000000
415715,0.00000000
415716,0.00000000
415717,0.00000000
415718,0.00000000
415719,0.00000000
415720,0.00000000
415721,0.00000000
415722,0.00000000
415723,0.00000000
415724,0.00000000
415725,0.00000000
415726,0.00000000
415727,0.00000000
415728,0.00000000
415729,0.00000000
415730,0.00000000
415731,0.00000000
415732,0.00000000
415733,0.00000000
415734,0.00000000
415735,0.00000000
415736,0.00000000
415737,0.00000000
415738,0.00000000
415739,0.00000000
415740,0.00000000
415741,0.00000000
415742,0.00000000
415743,0.00000000
415744,0.00000000
415745,0.00000000
415746,0.00000000
415747,0.00000000
415748,0.00000000
415749,0.00000000
415750,0.00000000
415751,0.00000000
415752,0.00000000
415753,0.00000000
415754,0.00000000
415755,0.00000000
415756,0.00000000
415757,0.00000000
415758,0.00000000
415759,0.00000000
415760,0.00000000
415761,0.00000000
415762,0.00000000
415763,0.00000000
415764,0.00000000
415765,0.00000000
415766,0.00000000
415767,0.00000000
415768,0.00000000
415769,0.00000000
415770,0.00000000
415771,0.00000000
415772,0.00000000
415773,0.00000000
415774,0.00000000
415775,0.00000000
415776,0.00000000
415777,0.00000000
415778,0.00000000
415779,0.00000000
415780,0.00000000
415781,0.00000000
415782,0.00000000
415783,0.00000000
415784,0.00000000
415785,0.00000000
415786,0.00000000
415787,0.00000000
415788,0.00000000
415789,0.00000000
415790,0.00000000
415791,0.00000000
415792,0.00000000
415793,0.00000000
415794,0.00000000
415795,0.00000000
415796,0.00000000
415797,0.00000000
415798,0.00000000
415799,0.00000000
415800,0.00000000
415801,0.00000000
415802,0.00000000
415803,0.00000000
415804,0.00000000
415805,0.00000000
415806,0.00000000
415807,0.00000000
415808,0.00000000
415809,0.00000000
415810,0.00000000
415811,0.00000000
415812,0.00000000
415813,0.00000000
415814,0.00000000
415815,0.00000000
415816,0.00000000
415817,0.00000000
415818,0.00000000
415819,0.00000000
415820,0.00000000
415821,0.00000000
415822,0.00000000
415823,0.00000000
415824,0.00000000
415825,0.00000000
415826,0.00000000
415827,0.00000000
415828,0.00000000
415829,0.00000000
415830,0.00000000
415831,0.00000000
415832,0.00000000
415833,0.00000000
415834,0.00000000
415835,0.00000000
415836,0.00000000
415837,0.00000000
415838,0.00000000
415839,0.00000000
415840,0.00000000
415841,0.00000000
415842,0.00000000
415843,0.00000000
415844,0.00000000
415845,0.00000000
415846,0.00000000
415847,0.00000000
415848,0.00000000
415849,0.00000000
415850,0.00000000
415851,0.00000000
415852,0.00000000
415853,0.00000000
415854,0.00000000
415855,0.00000000
415856,0.00000000
415857,0.00000000
415858,0.00000000
415859,0.00000000
415860,0.00000000
415861,0.00000000
415862,0.00000000
415863,0.00000000
415864,0.00000000
415865,0.00000000
415866,0.00000000
415867,0.00000000
415868,0.00000000
415869,0.00000000
415870,0.00000000
415871,0.00000000
415872,0.00000000
415873,0.00000000
415874,0.00000000
415875,0.00000000
415876,0.00000000
415877,0.00000000
415878,0.00000000
415879,0.00000000
415880,0.00000000
415881,0.00000000
415882,0.00000000
415883,0.00000000
415884,0.00000000
415885,0.00000000
415886,0.00000000
415887,0.00000000
415888,0.00000000
415889,0.00000000
415890,0.00000000
415891,0.00000000
415892,0.00000000
415893,0.00000000
415894,0.00000000
415895,0.00000000
415896,0.00000000
415897,0.00000000
415898,0.00000000
415899,0.00000000
415900,0.00000000
415901,0.00000000
415902,0.00000000
415903,0.00000000
415904,0.00000000
415905,0.00000000
415906,0.00000000
415907,0.00000000
415908,0.00000000
415909,0.00000000
415910,0.00000000
415911,0.00000000
415912,0.00000000
415913,0.00000000
415914,0.00000000
415915,0.00000000
415916,0.00000000
415917,0.00000000
415918,0.00000000
415919,0.00000000
415920,0.00000000
415921,0.00000000
415922,0.00000000
415923,0.00000000
415924,0.00000000
415925,0.00000000
415926,0.00000000
415927,0.00000000
415928,0.00000000
415929,0.00000000
415930,0.00000000
415931,0.00000000
415932,0.00000000
415933,0.00000000
415934,0.00000000
415935,0.00000000
415936,0.00000000
415937,0.00000000
415938,0.00000000
415939,0.00000000
415940,0.00000000
415941,0.00000000
415942,0.00000000
415943,0.00000000
415944,0.00000000
415945,0.00000000
415946,0.00000000
415947,0.00000000
415948,0.00000000
415949,0.00000000
415950,0.00000000
415951,0.00000000
415952,0.00000000
415953,0.00000000
415954,0.00000000
415955,0.00000000
415956,0.00000000
415957,0.00000000
415958,0.00000000
415959,0.00000000
415960,0.00000000
415961,0.00000000
415962,0.00000000
415963,0.00000000
415964,0.00000000
415965,0.00000000
415966,0.00000000
415967,0.00000000
415968,0.00000000
415969,0.00000000
415970,0.00000000
415971,0.00000000
415972,0.00000000
415973,0.00000000
415974,0.00000000
415975,0.00000000
415976,0.00000000
415977,0.00000000
415978,0.00000000
415979,0.00000000
415980,0.00000000
415981,0.00000000
415982,0.00000000
415983,0.00000000
415984,0.00000000
415985,0.00000000
415986,0.00000000
415987,0.00000000
415988,0.00000000
415989,0.00000000
415990,0.00000000
415991,0.00000000
415992,0.00000000
415993,0.00000000
415994,0.00000000
415995,0.00000000
415996,0.00000000
415997,0.00000000
415998,0.00000000
415999,0.00000000
416000,0.00000000
416001,0.00000000
416002,0.00000000
416003,0.00000000
416004,0.00000000
416005,0.00000000
416006,0.00000000
416007,0.00000000
416008,0.00000000
416009,0.00000000
416010,0.00000000
416011,0.00000000
416012,0.00000000
416013,0.00000000
416014,0.00000000
416015,0.00000000
416016,0.00000000
416017,0.00000000
416018,0.00000000
416019,0.00000000
416020,0.00000000
416021,0.00000000
416022,0.00000000
416023,0.00000000
416024,0.00000000
416025,0.00000000
416026,0.00000000
416027,0.00000000
416028,0.00000000
416029,0.00000000
416030,0.00000000
416031,0.00000000
416032,0.00000000
416033,0.00000000
416034,0.00000000
416035,0.00000000
416036,0.00000000
416037,0.00000000
416038,0.00000000
416039,0.00000000
416040,0.00000000
416041,0.00000000
416042,0.00000000
416043,0.00000000
416044,0.00000000
416045,0.00000000
416046,0.00000000
416047,0.00000000
416048,0.00000000
416049,0.00000000
416050,0.00000000
416051,0.00000000
416052,0.00000000
416053,0.00000000
416054,0.00000000
416055,0.00000000
416056,0.00000000
416057,0.00000000
416058,0.00000000
416059,0.00000000
416060,0.00000000
416061,0.00000000
416062,0.00000000
416063,0.00000000
416064,0.00000000
416065,0.00000000
416066,0.00000000
416067,0.00000000
416068,0.00000000
416069,0.00000000
416070,0.00000000
416071,0.00000000
416072,0.00000000
416073,0.00000000
416074,0.00000000
416075,0.00000000
416076,0.00000000
416077,0.00000000
416078,0.00000000
416079,0.00000000
416080,0.00000000
416081,0.00000000
416082,0.00000000
416083,0.00000000
416084,0.00000000
416085,0.00000000
416086,0.00000000
416087,0.00000000
416088,0.00000000
416089,0.00000000
416090,0.00000000
416091,0.00000000
416092,0.00000000
416093,0.00000000
416094,0.00000000
416095,0.00000000
416096,0.00000000
416097,0.00000000
416098,0.00000000
416099,0.00000000
416100,0.00000000
416101,0.00000000
416102,0.00000000
416103,0.00000000
416104,0.00000000
416105,0.00000000
416106,0.00000000
416107,0.00000000
416108,0.00000000
416109,0.00000000
416110,0.00000000
416111,0.00000000
416112,0.00000000
416113,0.00000000
416114,0.00000000
416115,0.00000000
416116,0.00000000
416117,0.00000000
416118,0.00000000
416119,0.00000000
416120,0.00000000
416121,0.00000000
416122,0.00000000
416123,0.00000000
416124,0.00000000
416125,0.00000000
416126,0.00000000
416127,0.00000000
416128,0.00000000
416129,0.00000000
416130,0.00000000
416131,0.00000000
416132,0.00000000
416133,0.00000000
416134,0.00000000
416135,0.00000000
416136,0.00000000
416137,0.00000000
416138,0.00000000
416139,0.00000000
416140,0.00000000
416141,0.00000000
416142,0.00000000
416143,0.00000000
416144,0.00000000
416145,0.00000000
416146,0.00000000
416147,0.00000000
416148,0.00000000
416149,0.00000000
416150,0.00000000
416151,0.00000000
416152,0.00000000
416153,0.00000000
416154,0.00000000
416155,0.00000000
416156,0.00000000
416157,0.00000000
416158,0.00000000
416159,0.00000000
416160,0.00000000
416161,0.00000000
416162,0.00000000
416163,0.00000000
416164,0.00000000
416165,0.00000000
416166,0.00000000
416167,0.00000000
416168,0.00000000
416169,0.00000000
416170,0.00000000
416171,0.00000000
416172,0.00000000
416173,0.00000000
416174,0.00000000
416175,0.00000000
416176,0.00000000
416177,0.00000000
416178,0.00000000
416179,0.00000000
416180,0.00000000
416181,0.00000000
416182,0.00000000
416183,0.00000000
416184,0.00000000
416185,0.00000000
416186,0.00000000
416187,0.00000000
416188,0.00000000
416189,0.00000000
416190,0.00000000
416191,0.00000000
416192,0.00000000
416193,0.00000000
416194,0.00000000
416195,0.00000000
416196,0.00000000
416197,0.00000000
416198,0.00000000
416199,0.00000000
416200,0.00000000
416201,0.00000000
416202,0.00000000
416203,0.00000000
416204,0.00000000
416205,0.00000000
416206,0.00000000
416207,0.00000000
416208,0.00000000
416209,0.00000000
416210,0.00000000
416211,0.00000000
416212,0.00000000
416213,0.00000000
416214,0.00000000
416215,0.00000000
416216,0.00000000
416217,0.00000000
416218,0.00000000
416219,0.00000000
416220,0.00000000
416221,0.00000000
416222,0.00000000
416223,0.00000000
416224,0.00000000
416225,0.00000000
416226,0.00000000
416227,0.00000000
416228,0.00000000
416229,0.00000000
416230,0.00000000
416231,0.00000000
416232,0.00000000
416233,0.00000000
416234,0.00000000
416235,0.00000000
416236,0.00000000
416237,0.00000000
416238,0.00000000
416239,0.00000000
416240,0.00000000
416241,0.00000000
416242,0.00000000
416243,0.00000000
416244,0.00000000
416245,0.00000000
416246,0.00000000
416247,0.00000000
416248,0.00000000
416249,0.00000000
416250,0.00000000
416251,0.00000000
416252,0.00000000
416253,0.00000000
416254,0.00000000
416255,0.00000000
416256,0.00000000
416257,0.00000000
416258,0.00000000
416259,0.00000000
416260,0.00000000
416261,0.00000000
416262,0.00000000
416263,0.00000000
416264,0.00000000
416265,0.00000000
416266,0.00000000
416267,0.00000000
416268,0.00000000
416269,0.00000000
416270,0.00000000
416271,0.00000000
416272,0.00000000
416273,0.00000000
416274,0.00000000
416275,0.00000000
416276,0.00000000
416277,0.00000000
416278,0.00000000
416279,0.00000000
416280,0.00000000
416281,0.00000000
416282,0.00000000
416283,0.00000000
416284,0.00000000
416285,0.00000000
416286,0.00000000
416287,0.00000000
416288,0.00000000
416289,0.00000000
416290,0.00000000
416291,0.00000000
416292,0.00000000
416293,0.00000000
416294,0.00000000
416295,0.00000000
416296,0.00000000
416297,0.00000000
416298,0.00000000
416299,0.00000000
416300,0.00000000
416301,0.00000000
416302,0.00000000
416303,0.00000000
416304,0.00000000
416305,0.00000000
416306,0.00000000
416307,0.00000000
416308,0.00000000
416309,0.00000000
416310,0.00000000
416311,0.00000000
416312,0.00000000
416313,0.00000000
416314,0.00000000
416315,0.00000000
416316,0.00000000
416317,0.00000000
416318,0.00000000
416319,0.00000000
416320,0.00000000
416321,0.00000000
416322,0.00000000
416323,0.00000000
416324,0.00000000
416325,0.00000000
416326,0.00000000
416327,0.00000000
416328,0.00000000
416329,0.00000000
416330,0.00000000
416331,0.00000000
416332,0.00000000
416333,0.00000000
416334,0.00000000
416335,0.00000000
416336,0.00000000
416337,0.00000000
416338,0.00000000
416339,0.00000000
416340,0.00000000
416341,0.00000000
416342,0.00000000
416343,0.00000000
416344,0.00000000
416345,0.00000000
416346,0.00000000
416347,0.00000000
416348,0.00000000
416349,0.00000000
416350,0.00000000
416351,0.00000000
416352,0.00000000
416353,0.00000000
416354,0.00000000
416355,0.00000000
416356,0.00000000
416357,0.00000000
416358,0.00000000
416359,0.00000000
416360,0.00000000
416361,0.00000000
416362,0.00000000
416363,0.00000000
416364,0.00000000
416365,0.00000000
416366,0.00000000
416367,0.00000000
416368,0.00000000
416369,0.00000000
416370,0.00000000
416371,0.00000000
416372,0.00000000
416373,0.00000000
416374,0.00000000
416375,0.00000000
416376,0.00000000
416377,0.00000000
416378,0.00000000
416379,0.00000000
416380,0.00000000
416381,0.00000000
416382,0.00000000
416383,0.00000000
416384,0.00000000
416385,0.00000000
416386,0.00000000
416387,0.00000000
416388,0.00000000
416389,0.00000000
416390,0.00000000
416391,0.00000000
416392,0.00000000
416393,0.00000000
416394,0.00000000
416395,0.00000000
416396,0.00000000
416397,0.00000000
416398,0.00000000
416399,0.00000000
416400,0.00000000
416401,0.00000000
416402,0.00000000
416403,0.00000000
416404,0.00000000
416405,0.00000000
416406,0.00000000
416407,0.00000000
416408,0.00000000
416409,0.00000000
416410,0.00000000
416411,0.00000000
416412,0.00000000
416413,0.00000000
416414,0.00000000
416415,0.00000000
416416,0.00000000
416417,0.00000000
416418,0.00000000
416419,0.00000000
416420,0.00000000
416421,0.00000000
416422,0.00000000
416423,0.00000000
416424,0.00000000
416425,0.00000000
416426,0.00000000
416427,0.00000000
416428,0.00000000
416429,0.00000000
416430,0.00000000
416431,0.00000000
416432,0.00000000
416433,0.00000000
416434,0.00000000
416435,0.00000000
416436,0.00000000
416437,0.00000000
416438,0.00000000
416439,0.00000000
416440,0.00000000
416441,0.00000000
416442,0.00000000
416443,0.00000000
416444,0.00000000
416445,0.00000000
416446,0.00000000
416447,0.00000000
416448,0.00000000
416449,0.00000000
416450,0.00000000
416451,0.00000000
416452,0.00000000
416453,0.00000000
416454,0.00000000
416455,0.00000000
416456,0.00000000
416457,0.00000000
416458,0.00000000
416459,0.00000000
416460,0.00000000
416461,0.00000000
416462,0.00000000
416463,0.00000000
416464,0.00000000
416465,0.00000000
416466,0.00000000
416467,0.00000000
416468,0.00000000
416469,0.00000000
416470,0.00000000
416471,0.00000000
416472,0.00000000
416473,0.00000000
416474,0.00000000
416475,0.00000000
416476,0.00000000
416477,0.00000000
416478,0.00000000
416479,0.00000000
416480,0.00000000
416481,0.00000000
416482,0.00000000
416483,0.00000000
416484,0.00000000
416485,0.00000000
416486,0.00000000
416487,0.00000000
416488,0.00000000
416489,0.00000000
416490,0.00000000
416491,0.00000000
416492,0.00000000
416493,0.00000000
416494,0.00000000
416495,0.00000000
416496,0.00000000
416497,0.00000000
416498,0.00000000
416499,0.00000000
416500,0.00000000
416501,0.00000000
416502,0.00000000
416503,0.00000000
416504,0.00000000
416505,0.00000000
416506,0.00000000
416507,0.00000000
416508,0.00000000
416509,0.00000000
416510,0.00000000
416511,0.00000000
416512,0.00000000
416513,0.00000000
416514,0.00000000
416515,0.00000000
416516,0.00000000
416517,0.00000000
416518,0.00000000
416519,0.00000000
416520,0.00000000
416521,0.00000000
416522,0.00000000
416523,0.00000000
416524,0.00000000
416525,0.00000000
416526,0.00000000
416527,0.00000000
416528,0.00000000
416529,0.00000000
416530,0.00000000
416531,0.00000000
416532,0.00000000
416533,0.00000000
416534,0.00000000
416535,0.00000000
416536,0.00000000
416537,0.00000000
416538,0.00000000
416539,0.00000000
416540,0.00000000
416541,0.00000000
416542,0.00000000
416543,0.00000000
416544,0.00000000
416545,0.00000000
416546,0.00000000
416547,0.00000000
416548,0.00000000
416549,0.00000000
416550,0.00000000
416551,0.00000000
416552,0.00000000
416553,0.00000000
416554,0.00000000
416555,0.00000000
416556,0.00000000
416557,0.00000000
416558,0.00000000
416559,0.00000000
416560,0.00000000
416561,0.00000000
416562,0.00000000
416563,0.00000000
416564,0.00000000
416565,0.00000000
416566,0.00000000
416567,0.00000000
416568,0.00000000
416569,0.00000000
416570,0.00000000
416571,0.00000000
416572,0.00000000
416573,0.00000000
416574,0.00000000
416575,0.00000000
416576,0.00000000
416577,0.00000000
416578,0.00000000
416579,0.00000000
416580,0.00000000
416581,0.00000000
416582,0.00000000
416583,0.00000000
416584,0.00000000
416585,0.00000000
416586,0.00000000
416587,0.00000000
416588,0.00000000
416589,0.00000000
416590,0.00000000
416591,0.00000000
416592,0.00000000
416593,0.00000000
416594,0.00000000
416595,0.00000000
416596,0.00000000
416597,0.00000000
416598,0.00000000
416599,0.00000000
416600,0.00000000
416601,0.00000000
416602,0.00000000
416603,0.00000000
416604,0.00000000
416605,0.00000000
416606,0.00000000
416607,0.00000000
416608,0.00000000
416609,0.00000000
416610,0.00000000
416611,0.00000000
416612,0.00000000
416613,0.00000000
416614,0.00000000
416615,0.00000000
416616,0.00000000
416617,0.00000000
416618,0.00000000
416619,0.00000000
416620,0.00000000
416621,0.00000000
416622,0.00000000
416623,0.00000000
416624,0.00000000
416625,0.00000000
416626,0.00000000
416627,0.00000000
416628,0.00000000
416629,0.00000000
416630,0.00000000
416631,0.00000000
416632,0.00000000
416633,0.00000000
416634,0.00000000
416635,0.00000000
416636,0.00000000
416637,0.00000000
416638,0.00000000
416639,0.00000000
416640,0.00000000
416641,0.00000000
416642,0.00000000
416643,0.00000000
416644,0.00000000
416645,0.00000000
416646,0.00000000
416647,0.00000000
416648,0.00000000
416649,0.00000000
416650,0.00000000
416651,0.00000000
416652,0.00000000
416653,0.00000000
416654,0.00000000
416655,0.00000000
416656,0.00000000
416657,0.00000000
416658,0.00000000
416659,0.00000000
416660,0.00000000
416661,0.00000000
416662,0.00000000
416663,0.00000000
416664,0.00000000
416665,0.00000000
416666,0.00000000
416667,0.00000000
416668,0.00000000
416669,0.00000000
416670,0.00000000
416671,0.00000000
416672,0.00000000
416673,0.00000000
416674,0.00000000
416675,0.00000000
416676,0.00000000
416677,0.00000000
416678,0.00000000
416679,0.00000000
416680,0.00000000
416681,0.00000000
416682,0.00000000
416683,0.00000000
416684,0.00000000
416685,0.00000000
416686,0.00000000
416687,0.00000000
416688,0.00000000
416689,0.00000000
416690,0.00000000
416691,0.00000000
416692,0.00000000
416693,0.00000000
416694,0.00000000
416695,0.00000000
416696,0.00000000
416697,0.00000000
416698,0.00000000
416699,0.00000000
416700,0.00000000
416701,0.00000000
416702,0.00000000
416703,0.00000000
416704,0.00000000
416705,0.00000000
416706,0.00000000
416707,0.00000000
416708,0.00000000
416709,0.00000000
416710,0.00000000
416711,0.00000000
416712,0.00000000
416713,0.00000000
416714,0.00000000
416715,0.00000000
416716,0.00000000
416717,0.00000000
416718,0.00000000
416719,0.00000000
416720,0.00000000
416721,0.00000000
416722,0.00000000
416723,0.00000000
416724,0.00000000
416725,0.00000000
416726,0.00000000
416727,0.00000000
416728,0.00000000
416729,0.00000000
416730,0.00000000
416731,0.00000000
416732,0.00000000
416733,0.00000000
416734,0.00000000
416735,0.00000000
416736,0.00000000
416737,0.00000000
416738,0.00000000
416739,0.00000000
416740,0.00000000
416741,0.00000000
416742,0.00000000
416743,0.00000000
416744,0.00000000
416745,0.00000000
416746,0.00000000
416747,0.00000000
416748,0.00000000
416749,0.00000000
416750,0.00000000
416751,0.00000000
416752,0.00000000
416753,0.00000000
416754,0.00000000
416755,0.00000000
416756,0.00000000
416757,0.00000000
416758,0.00000000
416759,0.00000000
416760,0.00000000
416761,0.00000000
416762,0.00000000
416763,0.00000000
416764,0.00000000
416765,0.00000000
416766,0.00000000
416767,0.00000000
416768,0.00000000
416769,0.00000000
416770,0.00000000
416771,0.00000000
416772,0.00000000
416773,0.00000000
416774,0.00000000
416775,0.00000000
416776,0.00000000
416777,0.00000000
416778,0.00000000
416779,0.00000000
416780,0.00000000
416781,0.00000000
416782,0.00000000
416783,0.00000000
416784,0.00000000
416785,0.00000000
416786,0.00000000
416787,0.00000000
416788,0.00000000
416789,0.00000000
416790,0.00000000
416791,0.00000000
416792,0.00000000
416793,0.00000000
416794,0.00000000
416795,0.00000000
416796,0.00000000
416797,0.00000000
416798,0.00000000
416799,0.00000000
416800,0.00000000
416801,0.00000000
416802,0.00000000
416803,0.00000000
416804,0.00000000
416805,0.00000000
416806,0.00000000
416807,0.00000000
416808,0.00000000
416809,0.00000000
416810,0.00000000
416811,0.00000000
416812,0.00000000
416813,0.00000000
416814,0.00000000
416815,0.00000000
416816,0.00000000
416817,0.00000000
416818,0.00000000
416819,0.00000000
416820,0.00000000
